Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
Linka A , Malý , S čakaním , 2997.950889707161
Linka B , Malý , Bez čakania , 1993.507756772565
Linka A , Veľký , Bez čakania , 3071.838747952711
Linka B , Malý , S čakaním , 1676.6108872863379
Linka A , Veľký , Bez čakania , 574.7822412120572
Linka A , Veľký , Bez čakania , 267.68489432348633
Linka C , Malý , S čakaním , 3445.512472044758
Linka C , Veľký , S čakaním , 2487.8301119149505
Linka A , Malý , S čakaním , 114.36144303625748
Linka A , Malý , Bez čakania , 3157.384359771529
Linka B , Veľký , S čakaním , 3281.2599664689824
Linka C , Malý , Bez čakania , 3278.4311500380218
Linka C , Veľký , Bez čakania , 1571.3457694646768
Linka B , Veľký , S čakaním , 2093.6331075488442
Linka C , Veľký , S čakaním , 1851.8504286940004
Linka B , Veľký , S čakaním , 1994.6399208008309
Linka C , Malý , S čakaním , 2444.747069443824
Linka C , Veľký , S čakaním , 467.3834292908984
Linka A , Veľký , Bez čakania , 1108.1785046969399
Linka B , Veľký , Bez čakania , 345.89432228388023
Linka C , Veľký , Bez čakania , 2493.771995708447
Linka A , Veľký , S čakaním , 2569.791811253399
Linka B , Veľký , S čakaním , 2589.8873900178314
Linka C , Veľký , Bez čakania , 1229.560478001623
Priemerný čas čakania, Percent nestihli
121.6170201667966 , 0.02673002130453255

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
Linka A , Malý , Bez čakania , 3484.151253472996
Linka C , Malý , Bez čakania , 3546.974566893084
Linka C , Malý , S čakaním , 1875.2657224490017
Linka C , Malý , S čakaním , 3239.0696764714894
Linka B , Malý , S čakaním , 498.88131806976423
Linka B , Veľký , S čakaním , 455.1237637456263
Linka C , Veľký , Bez čakania , 2233.232053227319
Linka B , Veľký , S čakaním , 968.6796475118176
Linka B , Malý , S čakaním , 3118.63418642514
Linka B , Malý , S čakaním , 496.86222991247473
Linka C , Veľký , S čakaním , 2287.597196158702
Linka A , Veľký , S čakaním , 853.937892713129
Linka B , Malý , S čakaním , 1192.291553472381
Linka B , Veľký , Bez čakania , 1269.2399435852385
Linka A , Malý , S čakaním , 720.6124944149592
Linka C , Malý , S čakaním , 805.231456057968
Linka A , Malý , S čakaním , 2446.559358501651
Linka C , Malý , S čakaním , 1738.7993768731706
Linka B , Veľký , S čakaním , 2610.500658011512
Linka A , Veľký , S čakaním , 2876.4136270902954
Linka C , Malý , Bez čakania , 309.0430259678593
Linka C , Malý , S čakaním , 2927.4871182477214
Linka A , Malý , Bez čakania , 124.4064206631168
Linka C , Veľký , S čakaním , 2400.673475878771
Linka A , Malý , Bez čakania , 3183.3893640541137
Linka C , Veľký , S čakaním , 2701.4491744195093
Linka B , Malý , Bez čakania , 1473.4102430636735
Linka C , Veľký , S čakaním , 1848.4783021032008
Linka B , Veľký , Bez čakania , 1559.2313278615702
Linka A , Malý , S čakaním , 2922.2337774079792
Linka A , Veľký , Bez čakania , 3313.11502389588
Linka A , Veľký , Bez čakania , 1005.6770446444046
Linka C , Malý , S čakaním , 624.767497766987
Linka B , Malý , S čakaním , 2420.6601309636367
Linka A , Veľký , S čakaním , 1362.6761258222984
Linka C , Veľký , S čakaním , 2106.242599974571
Linka B , Veľký , Bez čakania , 3171.8666075470737
Linka A , Malý , Bez čakania , 435.16885469718216
Linka C , Veľký , Bez čakania , 1172.3332691069982
Linka C , Veľký , Bez čakania , 875.4306051055873
Linka B , Veľký , S čakaním , 1172.386350336238
Linka C , Veľký , Bez čakania , 3376.646810897412
Linka B , Veľký , S čakaním , 1923.4155771477594
Linka A , Malý , Bez čakania , 1643.5100573333973
Linka C , Veľký , Bez čakania , 3062.568357549559
Linka B , Malý , S čakaním , 719.8456100621045
Linka A , Malý , S čakaním , 2003.576934895502
Linka C , Malý , Bez čakania , 2414.251253836714
Linka B , Malý , Bez čakania , 167.95686589819954
Linka A , Veľký , S čakaním , 1628.0647263583753
Linka C , Malý , S čakaním , 2258.656872917357
Linka A , Malý , S čakaním , 2385.561887490268
Linka A , Veľký , Bez čakania , 2763.577557239701
Linka B , Malý , Bez čakania , 1105.1483742121507
Linka B , Veľký , Bez čakania , 1866.2346287576563
Linka A , Veľký , S čakaním , 250.01322956342867
Linka B , Malý , S čakaním , 3381.904191044657
Linka A , Veľký , Bez čakania , 2529.753720719878
Linka B , Veľký , S čakaním , 1590.3120390285465
Linka A , Veľký , Bez čakania , 2403.793697245744
Linka B , Veľký , S čakaním , 1026.6036161136606
Linka C , Malý , Bez čakania , 1807.735425136549
Linka B , Malý , Bez čakania , 1109.118878451776
Linka A , Veľký , Bez čakania , 1266.5469505766202
Linka C , Veľký , Bez čakania , 963.3313905402022
Linka B , Veľký , S čakaním , 1018.2586762687768
Linka C , Veľký , S čakaním , 1533.374915730969
Linka A , Veľký , S čakaním , 606.740990241504
Linka C , Veľký , S čakaním , 3325.282573311834
Linka B , Malý , S čakaním , 2595.3724118565365
Linka A , Veľký , Bez čakania , 2004.1450301057732
Linka A , Malý , Bez čakania , 989.8894323181343
Linka B , Veľký , Bez čakania , 1271.2737421837114
Linka A , Veľký , S čakaním , 1174.0111609261774
Linka B , Veľký , Bez čakania , 2513.1390512407875
Linka C , Malý , Bez čakania , 1282.8322983771418
Linka C , Malý , Bez čakania , 1753.4438318930065
Linka C , Malý , Bez čakania , 2459.7564899777567
Linka A , Veľký , Bez čakania , 3121.3238781201662
Linka B , Veľký , S čakaním , 202.63820737386666
Linka B , Veľký , S čakaním , 3211.445174931203
Linka A , Veľký , S čakaním , 2283.245217054132
Linka A , Veľký , Bez čakania , 653.0571095380627
Linka A , Veľký , Bez čakania , 3018.1616970685636
Linka B , Malý , Bez čakania , 475.07040459204984
Priemerný čas čakania, Percent nestihli
92.77739305663842 , 0.012910586097091623

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
Linka A , Malý , S čakaním , 1865.4988843777228
Linka B , Malý , S čakaním , 385.4679747326763
Linka A , Veľký , Bez čakania , 2286.9695715556945
Linka C , Malý , Bez čakania , 2514.011239710407
Linka B , Veľký , Bez čakania , 1739.2343860079332
Linka A , Veľký , S čakaním , 1806.4275519937864
Linka C , Veľký , S čakaním , 2857.6282699695917
Linka C , Veľký , Bez čakania , 2709.088049042818
Linka A , Veľký , S čakaním , 1428.9486944652713
Linka C , Veľký , S čakaním , 989.0115996697618
Linka C , Veľký , S čakaním , 296.85856945756024
Linka A , Veľký , Bez čakania , 3125.8409075003547
Linka B , Veľký , S čakaním , 868.3765690585253
Linka A , Veľký , Bez čakania , 71.16083948584979
Linka C , Malý , S čakaním , 1148.4313694587308
Linka A , Veľký , Bez čakania , 76.50919969892502
Linka C , Malý , Bez čakania , 2559.5977416803894
Linka C , Malý , S čakaním , 3044.353537356512
Linka C , Malý , Bez čakania , 849.2596144991489
Linka C , Veľký , S čakaním , 2162.7180050995944
Linka A , Malý , S čakaním , 1831.6729277416007
Linka C , Malý , Bez čakania , 63.19385702201568
Linka C , Veľký , S čakaním , 2947.230337940709
Linka C , Malý , S čakaním , 2583.02820902222
Linka B , Veľký , Bez čakania , 1434.774836962217
Linka B , Veľký , S čakaním , 234.70831216013858
Linka B , Veľký , Bez čakania , 621.6095501819923
Linka C , Veľký , S čakaním , 2024.19986820614
Linka A , Malý , Bez čakania , 1803.7799276783821
Linka C , Veľký , Bez čakania , 1182.823996666052
Linka C , Malý , S čakaním , 702.488350028548
Linka A , Veľký , S čakaním , 3064.1690653208902
Linka B , Veľký , S čakaním , 478.3935028088991
Linka A , Malý , Bez čakania , 108.54469431709069
Linka A , Malý , S čakaním , 891.1024825117031
Linka B , Veľký , Bez čakania , 2447.9827000531777
Linka C , Veľký , Bez čakania , 1544.1302272610812
Linka B , Malý , S čakaním , 942.865137564873
Linka B , Veľký , S čakaním , 2237.7129838691158
Linka B , Veľký , S čakaním , 1483.9101001471201
Linka A , Veľký , S čakaním , 343.17188038091336
Linka B , Veľký , Bez čakania , 2051.851951901038
Linka B , Veľký , Bez čakania , 2398.7696381133874
Linka B , Malý , Bez čakania , 1870.236056060548
Linka B , Malý , S čakaním , 3381.904191044657
Linka B , Malý , Bez čakania , 1192.6349205165673
Linka C , Veľký , S čakaním , 2850.0286104313786
Linka A , Malý , S čakaním , 3140.7779870651193
Linka B , Veľký , S čakaním , 2868.6156173939253
Linka C , Malý , Bez čakania , 2526.8734381960317
Linka A , Veľký , Bez čakania , 3154.438465366248
Linka C , Malý , Bez čakania , 2183.1263517163866
Linka A , Veľký , Bez čakania , 2529.753720719878
Linka B , Malý , S čakaním , 1919.7248796345093
Linka A , Veľký , Bez čakania , 2229.773600236063
Linka C , Veľký , Bez čakania , 3353.065543708267
Linka C , Malý , S čakaním , 1702.5655587959634
Linka C , Veľký , Bez čakania , 3455.072272295777
Linka A , Veľký , Bez čakania , 1644.877242485368
Linka B , Veľký , Bez čakania , 2556.990690096196
Linka A , Malý , S čakaním , 2109.876144460717
Linka C , Veľký , Bez čakania , 1657.9460498968258
Linka C , Malý , Bez čakania , 2464.286215182982
Linka C , Veľký , S čakaním , 1970.667940971906
Linka C , Malý , Bez čakania , 1812.4687592858488
Linka A , Veľký , S čakaním , 1760.251327726021
Linka A , Malý , S čakaním , 2685.0069808887256
Linka B , Veľký , Bez čakania , 1339.183232442115
Linka C , Veľký , S čakaním , 1090.7455668978937
Linka B , Veľký , Bez čakania , 673.5970306581153
Linka C , Veľký , Bez čakania , 2698.123321979438
Linka C , Veľký , Bez čakania , 4.66513545334033
Linka B , Malý , S čakaním , 40.918582264835024
Linka B , Veľký , Bez čakania , 831.4190719950103
Linka A , Malý , Bez čakania , 1344.9030164618512
Linka B , Malý , Bez čakania , 3352.976273024561
Linka A , Malý , S čakaním , 761.0012882692051
Linka C , Veľký , S čakaním , 3019.628544245406
Linka C , Veľký , S čakaním , 2410.5121233057866
Linka B , Malý , S čakaním , 3389.5563685534516
Linka C , Veľký , S čakaním , 2967.3310510578503
Linka A , Veľký , Bez čakania , 925.596517583394
Linka C , Veľký , S čakaním , 1544.18717599771
Linka B , Malý , Bez čakania , 2710.9295615627784
Linka A , Malý , Bez čakania , 790.9389398601659
Linka B , Veľký , S čakaním , 1309.4648725868847
Priemerný čas čakania, Percent nestihli
120.7618666081396 , 0.004098437816527701

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
Linka B , Veľký , S čakaním , 634.5544728305628
Linka A , Veľký , Bez čakania , 2331.831268489137
Linka A , Veľký , Bez čakania , 337.45076034997305
Linka B , Malý , Bez čakania , 2473.627026316752
Linka C , Veľký , S čakaním , 2369.805961684162
Linka C , Veľký , Bez čakania , 109.92770141537211
Linka C , Malý , Bez čakania , 1000.9049246617951
Linka B , Veľký , Bez čakania , 1155.7504959681878
Linka C , Veľký , Bez čakania , 3399.079235505823
Linka C , Veľký , S čakaním , 221.37246164710595
Linka B , Veľký , Bez čakania , 773.8954706779178
Linka A , Veľký , S čakaním , 3124.210060519547
Linka B , Malý , S čakaním , 1785.0127698097733
Linka B , Malý , S čakaním , 1283.015026077145
Linka B , Malý , S čakaním , 127.4262563843696
Linka A , Malý , Bez čakania , 1044.0916270566456
Linka B , Veľký , Bez čakania , 225.48582713287138
Linka A , Malý , Bez čakania , 861.7737686380777
Linka C , Veľký , Bez čakania , 1116.426581373648
Linka B , Veľký , Bez čakania , 1002.9922025394784
Linka A , Veľký , Bez čakania , 490.43667398147534
Linka A , Malý , Bez čakania , 2802.536276151006
Linka A , Malý , S čakaním , 987.7173261582143
Linka C , Veľký , Bez čakania , 2993.946482151121
Linka C , Veľký , S čakaním , 732.0273964602453
Linka C , Veľký , Bez čakania , 2381.0320120837
Linka A , Veľký , S čakaním , 1818.1052289841575
Linka A , Veľký , S čakaním , 3069.503311714171
Linka B , Malý , Bez čakania , 1560.3477893194586
Linka A , Veľký , Bez čakania , 1348.3149223838254
Linka B , Veľký , Bez čakania , 1471.4331683051932
Linka C , Veľký , Bez čakania , 1352.8470803459095
Linka B , Veľký , Bez čakania , 3546.8650856792206
Linka A , Veľký , S čakaním , 1497.8214116163965
Linka C , Malý , S čakaním , 435.3071352969357
Linka A , Malý , S čakaním , 43.369987718090066
Linka C , Malý , Bez čakania , 1617.9677111582375
Linka C , Malý , S čakaním , 1201.8685536462265
Linka B , Veľký , Bez čakania , 2784.8858465620315
Linka C , Veľký , Bez čakania , 3244.594063876523
Linka C , Veľký , S čakaním , 2128.702226598147
Linka B , Malý , S čakaním , 2283.5166488492596
Linka B , Malý , S čakaním , 2564.15029040979
Linka A , Malý , S čakaním , 1973.7942658054371
Linka C , Veľký , S čakaním , 2780.1219994704456
Linka B , Malý , S čakaním , 1018.163899205962
Linka B , Veľký , S čakaním , 1019.1075460234781
Linka B , Veľký , Bez čakania , 401.1591422179688
Linka B , Veľký , S čakaním , 432.5052307910104
Linka C , Veľký , S čakaním , 1874.5626756604233
Linka B , Veľký , Bez čakania , 345.89432228388023
Linka A , Veľký , Bez čakania , 722.0954409937575
Linka C , Malý , S čakaním , 1148.9107540267873
Linka C , Veľký , Bez čakania , 3358.3999294685013
Linka C , Veľký , Bez čakania , 1365.3725422504872
Linka A , Veľký , Bez čakania , 1825.7380902086334
Linka C , Veľký , Bez čakania , 1127.5198674116923
Linka A , Malý , S čakaním , 2551.449498270542
Linka C , Malý , Bez čakania , 3135.993820969111
Linka A , Malý , S čakaním , 1615.1182810832265
Linka B , Malý , S čakaním , 948.1282085104165
Linka A , Veľký , S čakaním , 3051.5412012063643
Linka A , Veľký , Bez čakania , 664.0610734350452
Linka A , Veľký , S čakaním , 217.77488822276118
Linka A , Malý , S čakaním , 961.4707441829859
Linka A , Malý , Bez čakania , 4.810053364327693
Linka A , Malý , S čakaním , 2308.4290333019135
Linka A , Malý , S čakaním , 2339.2838557056193
Linka B , Veľký , S čakaním , 1593.0977237427687
Linka B , Veľký , Bez čakania , 265.7896342178413
Linka C , Malý , Bez čakania , 641.3672564344696
Linka A , Malý , Bez čakania , 831.0163834288803
Linka C , Malý , S čakaním , 1966.6798871779743
Linka B , Veľký , Bez čakania , 1753.1889336157678
Linka C , Malý , S čakaním , 195.90307219842367
Linka C , Veľký , Bez čakania , 2411.3820442419046
Linka B , Veľký , Bez čakania , 2671.4034206985684
Linka B , Malý , S čakaním , 2977.812851247785
Linka C , Veľký , S čakaním , 1472.485482130746
Linka C , Veľký , S čakaním , 829.7280675852966
Linka A , Malý , Bez čakania , 564.790310461456
Linka A , Malý , Bez čakania , 1859.3426744118199
Linka B , Veľký , Bez čakania , 1396.6532611103753
Linka C , Veľký , S čakaním , 3139.133957760628
Linka A , Malý , S čakaním , 1171.5902867606771
Linka A , Malý , S čakaním , 3287.431741061618
Linka A , Veľký , Bez čakania , 1298.1078797330406
Priemerný čas čakania, Percent nestihli
79.92201288591747 , 0.008617186601822778

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
Linka A , Malý , Bez čakania , 1454.9685562434731
Linka C , Veľký , Bez čakania , 3239.909171725789
Linka B , Veľký , S čakaním , 1463.6055101211487
Linka C , Malý , S čakaním , 1320.683531301579
Linka C , Veľký , Bez čakania , 889.2266694619341
Linka B , Veľký , S čakaním , 3516.175810311044
Linka B , Malý , Bez čakania , 1736.1733800781244
Linka C , Veľký , Bez čakania , 1038.1982957376329
Linka A , Veľký , S čakaním , 142.95853105689736
Linka A , Malý , S čakaním , 2105.1475061155993
Linka B , Malý , Bez čakania , 1319.2557451113641
Linka C , Malý , Bez čakania , 646.5470182870502
Linka A , Veľký , Bez čakania , 40.67186831498017
Linka A , Malý , S čakaním , 2081.743906178825
Linka B , Malý , S čakaním , 1530.4980478988766
Linka A , Veľký , Bez čakania , 1032.8605818045464
Linka B , Veľký , Bez čakania , 1866.5896141963883
Linka A , Malý , S čakaním , 3565.2907803599055
Linka C , Veľký , Bez čakania , 3434.253165772014
Linka C , Malý , Bez čakania , 694.6043714557406
Linka A , Malý , S čakaním , 3136.337722594385
Linka A , Malý , S čakaním , 3080.714078257457
Linka A , Malý , Bez čakania , 9.486548970422115
Linka A , Veľký , S čakaním , 3440.437132707827
